id,test_id,success,cloud_provider,region,run_time,function_name,allocated_memory,cpu_cores,execution_time,latency,was_cold_start,estimated_costs_per_1m
76,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,12,215,f,0.0804
107,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,21,189,f,0.1407
116,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,205,f,0.1474
118,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,206,f,0.1474
117,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,205,f,0.1474
112,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,245,f,0.1474
111,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,202,f,0.1474
110,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,205,f,0.1474
105,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,200,f,0.1474
104,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,189,f,0.1474
102,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,201,f,0.1474
100,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,201,f,0.1474
94,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,197,f,0.1474
91,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,200,f,0.1474
89,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,204,f,0.1474
84,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,203,f,0.1474
83,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,207,f,0.1474
82,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,206,f,0.1474
81,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,188,f,0.1474
78,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,204,f,0.1474
77,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,205,f,0.1474
66,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,202,f,0.1474
64,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,204,f,0.1474
63,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,187,f,0.1474
59,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,207,f,0.1474
58,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,202,f,0.1474
51,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,188,f,0.1474
49,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,185,f,0.1474
46,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,206,f,0.1474
42,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,200,f,0.1474
38,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,206,f,0.1474
37,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,203,f,0.1474
34,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,204,f,0.1474
32,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,203,f,0.1474
31,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,207,f,0.1474
27,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,22,213,f,0.1474
39,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,23,190,f,0.1541
41,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,23,209,f,0.1541
30,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,23,220,f,0.1541
24,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,23,192,f,0.1541
53,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,23,201,f,0.1541
79,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,23,187,f,0.1541
36,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,23,202,f,0.1541
26,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,23,205,f,0.1541
25,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,23,221,f,0.1541
48,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,23,211,f,0.1541
45,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,23,205,f,0.1541
33,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,23,205,f,0.1541
62,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,23,203,f,0.1541
114,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,24,246,f,0.1608
56,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,28,238,f,0.1876
103,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,28,203,f,0.1876
40,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,32,192,f,0.2144
74,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,32,184,f,0.2144
101,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,32,184,f,0.2144
29,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,33,194,f,0.2211
28,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,33,189,f,0.2211
68,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,42,187,f,0.2814
97,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,42,185,f,0.2814
61,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,42,188,f,0.2814
75,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,42,186,f,0.2814
22,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,42,208,f,0.2814
88,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,42,187,f,0.2814
96,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,43,187,f,0.2881
23,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,43,189,f,0.2881
43,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,43,188,f,0.2881
99,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,44,185,f,0.2948
55,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,64,245,f,0.4288
113,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,118,191,f,0.7906
21,rq1-aws-node-small,t,AWS Lambda,eu-central-1,Node.js 20.x,matrix-multiplication,512,2,127,705,t,0.893445
377,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,733.5439453125,279,f,4.9178
322,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,741.674072265625,234,f,4.9714
369,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,743.52880859375,265,f,4.9848
330,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,744.175537109375,273,f,4.9915
323,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,744.177001953125,205,f,4.9915
344,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,744.63671875,263,f,4.9915
396,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,745.780517578125,262,f,4.9982
397,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,746.30859375,268,f,5.0049
386,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,746.67333984375,268,f,5.0049
355,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,747.150146484375,268,f,5.0116
382,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,748.011962890625,189,f,5.0183
321,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,748.27294921875,444,f,5.0183
339,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,749.99853515625,267,f,5.025
390,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,750.9560546875,264,f,5.0317
394,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,752.139404296875,194,f,5.0451
388,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,752.25830078125,190,f,5.0451
366,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,752.28515625,300,f,5.0451
373,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,752.9853515625,265,f,5.0451
418,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,753.1845703125,266,f,5.0518
340,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,753.50830078125,266,f,5.0518
399,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,753.53076171875,255,f,5.0518
398,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,753.620361328125,261,f,5.0518
371,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,753.896240234375,261,f,5.0518
324,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,754.19580078125,263,f,5.0585
329,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,754.208251953125,262,f,5.0585
327,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,754.6298828125,250,f,5.0585
393,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,754.715576171875,260,f,5.0585
361,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,755.0810546875,260,f,5.0652
415,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,755.12109375,220,f,5.0652
389,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,755.6435546875,230,f,5.0652
336,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,755.834228515625,253,f,5.0652
387,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,755.963623046875,261,f,5.0652
380,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,755.993896484375,187,f,5.0652
337,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,756.143310546875,266,f,5.0719
372,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,756.223876953125,256,f,5.0719
328,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,756.331787109375,262,f,5.0719
419,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,756.456787109375,260,f,5.0719
341,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,756.55517578125,254,f,5.0719
347,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,756.87841796875,188,f,5.0719
417,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,757.039306640625,204,f,5.0786
376,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,757.281005859375,253,f,5.0786
413,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,757.934814453125,259,f,5.0786
375,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,758.193115234375,253,f,5.0853
420,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,758.212158203125,258,f,5.0853
414,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,758.317626953125,196,f,5.0853
395,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,759.419677734375,222,f,5.092
363,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,759.430419921875,283,f,5.092
367,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,759.741943359375,259,f,5.092
408,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,760.22216796875,249,f,5.0987
411,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,760.546875,260,f,5.0987
403,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,761.71337890625,216,f,5.1054
359,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,764.796875,249,f,5.1255
379,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,765.230224609375,279,f,5.1322
385,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,765.2958984375,249,f,5.1322
326,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,765.80078125,253,f,5.1322
384,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,765.98974609375,244,f,5.1322
383,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,766.12109375,221,f,5.1389
381,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,766.231689453125,215,f,5.1389
349,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,766.648681640625,244,f,5.1389
358,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,766.776611328125,244,f,5.1389
333,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,766.909423828125,210,f,5.1389
331,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,767.330810546875,247,f,5.1456
406,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,767.679931640625,247,f,5.1456
354,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,767.679931640625,246,f,5.1456
353,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,767.97705078125,243,f,5.1456
374,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,768.07763671875,249,f,5.1523
410,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,768.22900390625,245,f,5.1523
357,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,768.337646484375,239,f,5.1523
405,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,769.107666015625,241,f,5.159
338,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,769.123291015625,239,f,5.159
416,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,769.1806640625,191,f,5.159
412,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,769.822265625,245,f,5.159
400,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,770.253173828125,246,f,5.1657
348,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,770.693359375,257,f,5.1657
345,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,770.8046875,248,f,5.1657
334,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,771.510009765625,275,f,5.1724
360,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,778.289306640625,234,f,5.2193
392,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,778.67236328125,233,f,5.2193
370,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,779.4833984375,236,f,5.226
346,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,780.73193359375,188,f,5.2327
402,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,781.422607421875,230,f,5.2394
391,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,781.525634765625,231,f,5.2394
407,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,781.567626953125,233,f,5.2394
332,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,782.401123046875,240,f,5.2461
365,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,782.547607421875,190,f,5.2461
350,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,786.209716796875,232,f,5.2729
362,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,787.69189453125,194,f,5.2796
364,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,787.866455078125,225,f,5.2796
342,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,788.152587890625,223,f,5.2863
343,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,789.27587890625,228,f,5.293
401,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,789.419921875,219,f,5.293
404,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,791.55810546875,262,f,5.3064
335,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,792.38330078125,232,f,5.3131
378,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,794.35693359375,190,f,5.3265
325,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,795.4814453125,208,f,5.3332
409,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,795.5830078125,222,f,5.3332
351,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,796.552001953125,220,f,5.3399
356,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,797.17626953125,220,f,5.3466
368,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,809.696044921875,206,f,5.427
352,rq1-aws-python-small,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,934.18310546875,280,f,6.2645
687,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,246.932861328125,1428,f,1.82039
709,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,247.180419921875,1434,f,1.82776
674,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,247.215576171875,1504,f,1.82776
667,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,247.352783203125,1454,f,1.82776
653,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,247.4560546875,1535,f,1.82776
624,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,247.47119140625,1431,f,1.82776
685,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,247.58154296875,1429,f,1.82776
621,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,247.685546875,2042,f,1.82776
643,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,247.703369140625,1465,f,1.82776
666,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,247.726318359375,1430,f,1.82776
698,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,247.760009765625,1423,f,1.82776
696,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,247.781494140625,1432,f,1.82776
671,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,247.873779296875,1454,f,1.82776
678,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,247.958984375,1430,f,1.82776
670,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,247.962158203125,1412,f,1.82776
716,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,248.12353515625,1426,f,1.83513
659,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,248.1318359375,1430,f,1.83513
651,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,248.14404296875,1428,f,1.83513
641,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,248.27783203125,1425,f,1.83513
630,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,248.60205078125,1405,f,1.83513
662,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,248.67431640625,1438,f,1.83513
677,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,248.775634765625,1427,f,1.83513
676,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,249.436767578125,1422,f,1.8425
705,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,249.62353515625,1426,f,1.8425
708,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,256.953125,1453,f,1.89409
663,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.040771484375,1429,f,1.90146
647,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.076904296875,1419,f,1.90146
701,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.305908203125,1515,f,1.90146
668,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.311767578125,1449,f,1.90146
702,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.32080078125,1421,f,1.90146
642,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.619873046875,1387,f,1.90146
652,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.6201171875,1413,f,1.90146
680,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.629150390625,1394,f,1.90146
695,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.63623046875,1416,f,1.90146
635,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.853271484375,1520,f,1.90146
694,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.87841796875,2751,f,1.90146
660,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.89111328125,2049,f,1.90146
623,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.931884765625,1418,f,1.90146
673,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.978271484375,1368,f,1.90146
692,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,257.984130859375,1415,f,1.90146
622,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,258.0185546875,1817,f,1.90883
697,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,258.0224609375,1420,f,1.90883
704,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,258.048095703125,1415,f,1.90883
688,rq1-aws-python-with-numpy-large,t,AWS Lambda,eu-central-1,python3.9,matrix-multiplication,512,2,258.10693359375,1413,f,1.90883
